x,y
15.0,6.529014617805274
15.07007007007007,22.313304963360338
15.14014014014014,9.748879570972509
15.21021021021021,-1.551789170162774
15.28028028028028,32.108737517397174
15.35035035035035,41.27328775827441
15.42042042042042,17.807608359194642
15.49049049049049,-12.175660724983949
15.56056056056056,-0.5729189564172792
15.63063063063063,33.284528657932825
15.7007007007007,2.383942586105892
15.77077077077077,21.740879936370124
15.84084084084084,31.484591620053294
15.91091091091091,13.512359558115183
15.98098098098098,7.799006065565509
16.05105105105105,44.47683079222584
16.12112112112112,47.76419001448903
16.19119119119119,42.30292902498006
16.26126126126126,11.712102985040596
16.33133133133133,50.93078902011162
16.4014014014014,-9.815948374293985
16.47147147147147,29.59090884055186
16.54154154154154,-2.808448620587054
16.61161161161161,33.343757622041956
16.68168168168168,11.611545736947575
16.75175175175175,33.24831476152691
16.82182182182182,15.48273811948976
16.89189189189189,4.5582381065487105
16.96196196196196,13.889402246913871
17.03203203203203,7.154286563993811
17.1021021021021,-0.4148440362970973
17.17217217217217,48.00989230275093
17.24224224224224,52.37744324839328
17.31231231231231,11.971767395234965
17.38238238238238,38.94140025528944
17.45245245245245,48.187234322698735
17.52252252252252,25.66359528231269
17.59259259259259,7.335998670742498
17.66266266266266,24.434735339310706
17.73273273273273,38.30555341615686
17.802802802802802,24.849987055983895
17.872872872872872,11.458046931401004
17.942942942942942,39.51462151307001
18.013013013013012,-4.821023651887561
18.083083083083082,22.93874846674722
18.153153153153152,17.69308739353537
18.223223223223222,30.576735558277413
18.293293293293292,28.39869535089321
18.363363363363362,-6.104063681001207
18.433433433433432,10.927791397992461
18.503503503503502,17.407273127646246
18.573573573573572,30.620877847847183
18.643643643643642,21.819278806696303
18.713713713713712,25.24339845923175
18.783783783783782,17.518409382791372
18.853853853853852,-13.393361418475042
18.923923923923923,42.11767678582674
18.993993993993996,43.962889685162224
19.064064064064063,-4.7251871913728145
19.134134134134136,27.803485037026938
19.204204204204203,14.067087633077282
19.274274274274276,19.62889303154278
19.344344344344343,-6.433442142207664
19.414414414414416,22.087963104623974
19.484484484484483,26.95979250613158
19.554554554554556,19.293997321543078
19.624624624624623,21.802759153277243
19.694694694694697,37.917662332491396
19.764764764764763,-8.388313240519789
19.834834834834837,36.575741390321014
19.904904904904903,19.9924793575578
19.974974974974977,3.691174321989905
20.045045045045043,5.368618066190333
20.115115115115117,16.722511198041246
20.185185185185183,73.85631348257489
20.255255255255257,37.79389020502461
20.325325325325323,45.49568606807118
20.395395395395397,28.482531341330652
20.465465465465464,33.12835552578888
20.535535535535537,35.79086818319492
20.605605605605604,26.414499254337436
20.675675675675677,49.35364854076278
20.745745745745747,38.13353004850324
20.815815815815817,57.22625190476119
20.885885885885887,24.313956548502446
20.955955955955957,-26.072226850552557
21.026026026026027,33.68512272010205
21.096096096096097,40.66511170462143
21.166166166166168,29.672329824314204
21.236236236236238,33.472231958898846
21.306306306306308,18.445104343515354
21.376376376376378,12.66127820863932
21.446446446446448,33.514789488148395
21.516516516516518,-32.716444180317424
21.586586586586588,-15.033803339413748
21.656656656656658,6.617107872704807
21.726726726726728,70.88656366999133
21.796796796796798,17.240823101755993
21.866866866866868,-20.050995355636648
21.936936936936938,21.680301863047518
22.007007007007008,33.08053285397658
22.077077077077078,60.090800414573565
22.147147147147148,66.4162660959264
22.217217217217218,26.457791006831172
22.28728728728729,24.999015250235228
22.35735735735736,25.591923213911265
22.42742742742743,1.3357685040358476
22.4974974974975,48.59921988436103
22.56756756756757,27.133771959648847
22.63763763763764,74.88942988528598
22.70770770770771,53.00451739427106
22.77777777777778,62.542628022422285
22.84784784784785,51.833949886330295
22.91791791791792,40.83244649443279
22.98798798798799,7.585037569496926
23.05805805805806,7.923613250474116
23.12812812812813,46.92463859053705
23.1981981981982,42.90788344784893
23.26826826826827,2.275046390208523
23.33833833833834,59.09374000769924
23.40840840840841,38.94211568629793
23.47847847847848,41.80952653787777
23.54854854854855,46.38582825384453
23.61861861861862,38.299568020217066
23.68868868868869,49.19524913411988
23.75875875875876,45.63480849366246
23.82882882882883,68.91283632028686
23.8988988988989,8.654046418623121
23.96896896896897,46.711896575144586
24.03903903903904,-3.380092886122931
24.10910910910911,-1.8234903374041451
24.17917917917918,84.3713900431801
24.24924924924925,55.49493913856941
24.31931931931932,24.57398816176974
24.38938938938939,19.567515121627146
24.45945945945946,40.2476695987953
24.52952952952953,67.80486836525887
24.5995995995996,15.45252262233591
24.66966966966967,8.03048861026232
24.73973973973974,44.59478044970357
24.80980980980981,54.19920411710585
24.87987987987988,24.517542322396714
24.94994994994995,47.34224335172193
25.02002002002002,43.05632565794655
25.09009009009009,12.33247169132899
25.16016016016016,33.96478450305783
25.23023023023023,41.208525215375595
25.3003003003003,41.129845399811586
25.37037037037037,7.91025668728609
25.44044044044044,16.098905353943845
25.51051051051051,30.03649821977949
25.58058058058058,5.927367689841198
25.65065065065065,14.578380668383723
25.72072072072072,33.831564227251
25.79079079079079,32.36614185565581
25.86086086086086,48.25671022884733
25.93093093093093,25.425494390102706
26.001001001001,3.4029923588842905
26.07107107107107,16.960061448389336
26.14114114114114,33.63723651746451
26.21121121121121,39.76488586661148
26.28128128128128,49.19733281045656
26.351351351351354,47.062030931940136
26.42142142142142,41.5885026450855
26.491491491491495,13.71415477506596
26.56156156156156,42.55108889293949
26.631631631631635,18.75673564310528
26.7017017017017,40.11414978097123
26.771771771771775,37.50523396557677
26.84184184184184,52.181168104536766
26.911911911911915,25.44186363313264
26.98198198198198,1.802874175913935
27.052052052052055,29.432819223476685
27.12212212212212,49.793569000019886
27.192192192192195,49.002167332669025
27.26226226226226,25.938246976131243
27.332332332332335,23.379925117102207
27.4024024024024,36.42803469108045
27.472472472472475,46.36078132117497
27.54254254254254,90.44781789160581
27.612612612612615,56.689589006466484
27.68268268268268,22.687304542804245
27.752752752752755,10.666370007914797
27.822822822822822,26.250638089835316
27.892892892892895,1.122841739669063
27.962962962962962,18.60327850519363
28.033033033033036,42.553387413707
28.103103103103102,36.89957014411378
28.173173173173176,36.2200395695484
28.243243243243242,30.33986667358113
28.313313313313316,42.64399360277373
28.383383383383382,24.936381989377644
28.453453453453456,45.432781734611005
28.523523523523522,43.53652198637595
28.593593593593596,69.07183506136712
28.663663663663662,14.977763890139876
28.733733733733736,32.45501681273552
28.803803803803802,28.90104290872374
28.873873873873876,58.18284721908356
28.943943943943943,49.87261835530883
29.014014014014016,47.55897425627849
29.084084084084083,41.99427335587325
29.154154154154156,42.33507852798036
29.224224224224223,59.59998788991118
29.294294294294296,31.954365998782148
29.364364364364363,48.09947742244881
29.434434434434436,44.08827427810125
29.504504504504503,45.18124641247658
29.574574574574577,55.851416236120045
29.644644644644643,57.26174552419897
29.714714714714717,30.247098581219724
29.784784784784783,36.79023114272946
29.854854854854857,14.19400696716363
29.924924924924923,24.450424679325288
29.994994994994997,58.487320501056764
30.065065065065063,62.13391576281579
30.135135135135137,50.5407543549517
30.205205205205203,59.59778625161573
30.275275275275277,10.128414645945906
30.345345345345343,52.49378326505979
30.415415415415417,45.598170958481035
30.485485485485484,74.77261457459632
30.555555555555557,47.69535502526294
30.625625625625624,46.01465036441696
30.695695695695697,-14.603493430770762
30.765765765765767,28.088084708542965
30.835835835835837,80.06002428111849
30.905905905905907,43.06373684356588
30.975975975975977,72.00023883417362
31.046046046046047,65.5924411074871
31.116116116116117,34.47249240148355
31.186186186186188,27.211473604778703
31.256256256256258,65.90246269743037
31.326326326326328,64.98161417334032
31.396396396396398,46.89596112624747
31.466466466466468,10.753354254738163
31.536536536536538,32.65516417565222
31.606606606606608,50.8598177121896
31.676676676676678,72.30662727480706
31.746746746746748,43.73210741814883
31.816816816816818,23.481748219769056
31.886886886886888,2.163483343062893
31.956956956956958,54.64204198561518
32.02702702702703,58.99643499355029
32.0970970970971,39.49041924632403
32.167167167167165,34.36244906101372
32.23723723723724,5.547681792165719
32.30730730730731,-7.669737551339921
32.37737737737738,38.19513071748636
32.447447447447445,37.723974345216405
32.51751751751752,32.65996270161556
32.58758758758759,48.624824460942236
32.65765765765766,49.88920648706679
32.727727727727725,44.19621701419779
32.7977977977978,-8.331058365355268
32.86786786786787,45.99017602784869
32.93793793793794,19.23647866663555
33.008008008008005,21.06615589803881
33.07807807807808,75.75092235516946
33.14814814814815,21.770460942822908
33.21821821821822,71.93723743233524
33.288288288288285,31.739128758934328
33.35835835835836,76.0408278336476
33.42842842842843,18.377645438402514
33.4984984984985,39.867506711734066
33.568568568568566,26.786232830884323
33.63863863863864,23.267556699524373
33.70870870870871,36.74700688478969
33.77877877877878,50.37195751899459
33.848848848848846,48.468924367290775
33.91891891891892,49.741504666234846
33.98898898898899,28.39047192928133
34.05905905905906,50.800175879699
34.129129129129126,85.13130757061538
34.1991991991992,42.3751513106996
34.26926926926927,71.77429732595024
34.33933933933934,6.800030726561893
34.409409409409406,74.36274825188828
34.47947947947948,62.506264705163495
34.54954954954955,25.885099382846782
34.61961961961962,14.553947453133148
34.689689689689686,30.127880473069556
34.75975975975976,34.67676520461398
34.82982982982983,4.6911186060577705
34.8998998998999,25.321571443341632
34.969969969969966,56.75039263767313
35.04004004004004,63.759239438078566
35.110110110110114,-5.702871454791719
35.18018018018018,67.50854222722973
